"","pdcomnam","decade","season","meansw","num_tows","variance","cv","prey","totwt","relmsw","ci","relci"
"416","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"GADORD",0.215751256921281,0,0,0
"417","ATLANTIC HERRING","1990s","WINTER",0.00627645781179376,310,6.5229349681304e-06,0.406918008532535,"GAMMAR",0.215751256921281,2.90911761134434,0.000290115326748839,0.13446750247888
"418","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"GASACU",0.215751256921281,0,0,0
"419","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"GASTRO",0.215751256921281,0,0,0
"420","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"GOBFAM",0.215751256921281,0,0,0
"421","ATLANTIC HERRING","1990s","WINTER",7.36746927430428e-06,310,5.55176591511527e-11,1.01134012858695,"HYDROZ",0.215751256921281,0.00341479784611052,8.46378693182277e-07,0.000392293748486057
"422","ATLANTIC HERRING","1990s","WINTER",0.0274132979499641,310,0.000170072834817582,0.475725234623639,"HYPFAM",0.215751256921281,12.7059736944968,0.00148138050182747,0.686615004225892
"423","ATLANTIC HERRING","1990s","WINTER",8.84096312916513e-05,310,8.05809260121762e-09,1.01535181052131,"ISOPOD",0.215751256921281,0.0409775741533262,1.01968322729565e-05,0.00472619831673887
"424","ATLANTIC HERRING","1990s","WINTER",0.000777937778373129,310,5.27956800086635e-07,0.9340160339466,"LARVAC",0.215751256921281,0.360571608932488,8.25369360199995e-05,0.0382555991551483
"425","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"ANTHOZ",0.215751256921281,0,0,0
"426","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"LOLISP",0.215751256921281,0,0,0
"427","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"MACAME",0.215751256921281,0,0,0
"428","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"MAUWEI",0.215751256921281,0,0,0
"429","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"MENMEN",0.215751256921281,0,0,0
"430","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"MERBIL",0.215751256921281,0,0,0
"431","ATLANTIC HERRING","1990s","WINTER",1.11628322337944e-06,310,1.28489251945019e-12,1.01545107236695,"MISC",0.215751256921281,0.000517393613047048,1.28760468760743e-07,5.96800549846727e-05
"432","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"MYCFAM",0.215751256921281,0,0,0
"433","ATLANTIC HERRING","1990s","WINTER",0.00370424367579314,310,6.22269021415973e-06,0.673425476694963,"MYSIDA",0.215751256921281,1.71690479520343,0.000283359801236696,0.131336338559586
"434","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"OSTEIC",0.215751256921281,0,0,0
"435","ATLANTIC HERRING","1990s","WINTER",0.0640525356373045,310,0.000424518470664459,0.321671044109703,"AR",0.215751256921281,29.6881401996535,0.00234043963519528,1.08478609515087
"436","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"OSTRAC",0.215751256921281,0,0,0
"437","ATLANTIC HERRING","1990s","WINTER",0.000529098074088659,310,2.15287094959889e-07,0.876945932474944,"OTHER",0.215751256921281,0.245235222097318,5.27057681803656e-05,0.0244289506964939
"438","ATLANTIC HERRING","1990s","WINTER",0.000345054894696303,310,3.44330473622307e-08,0.53777367338828,"OTHFIS",0.215751256921281,0.159931812041401,2.1078362965826e-05,0.00976975210555397
"439","ATLANTIC HERRING","1990s","WINTER",0.0074357858075751,310,2.88038573239229e-05,0.721769380908861,"PANFAM",0.215751256921281,3.446462335229,0.000609641431619761,0.28256680416105
"440","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"PECFA1",0.215751256921281,0,0,0
"441","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"PLANKT",0.215751256921281,0,0,0
"442","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"PLATYH",0.215751256921281,0,0,0
"443","ATLANTIC HERRING","1990s","WINTER",0.000165768058671846,310,2.8212907322472e-08,1.01326506553864,"POLYCH",0.215751256921281,0.0768329515374867,1.90797671327076e-05,0.00884340949154657
"444","ATLANTIC HERRING","1990s","WINTER",0.00701349586417066,310,3.89976907220849e-05,0.890399484992815,"PTERO",0.215751256921281,3.2507323314133,0.00070936310118107,0.32878747095313
"445","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"PYCNOG",0.215751256921281,0,0,0
"446","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"ARTHRO",0.215751256921281,0,0,0
"447","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"SCIFAM",0.215751256921281,0,0,0
"448","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"SCYPHO",0.215751256921281,0,0,0
"449","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"TRIFA1",0.215751256921281,0,0,0
"450","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"UNOBS",0.215751256921281,0,0,0
"451","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"UROCHU",0.215751256921281,0,0,0
"452","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"UROPSP",0.215751256921281,0,0,0
"453","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"UROREG",0.215751256921281,0,0,0
"454","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"WORMS",0.215751256921281,0,0,0
"455","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"ATHFAM",0.215751256921281,0,0,0
"456","ATLANTIC HERRING","1990s","WINTER",0,310,0,0,"BOTFAM",0.215751256921281,0,0,0
"457","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"AMMOSP",0.294186975195164,0,0,0
"458","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"BRETYR",0.294186975195164,0,0,0
"459","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"BRYOZO",0.294186975195164,0,0,0
"460","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"CAPFA1",0.294186975195164,0,0,0
"461","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"CENSTR",0.294186975195164,0,0,0
"462","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"CEPCHO",0.294186975195164,0,0,0
"463","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"CEPHAL",0.294186975195164,0,0,0
"464","ATLANTIC HERRING","2000s","FALL",0.000347680127084809,791,6.67427533113246e-08,0.743057105538357,"CHAETO",0.294186975195164,0.118183385533692,1.83714659903961e-05,0.00624482643332814
"465","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"CIRRIP",0.294186975195164,0,0,0
"466","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"CLUFAM",0.294186975195164,0,0,0
"467","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"CLUHAR",0.294186975195164,0,0,0
"468","ATLANTIC HERRING","2000s","FALL",3.53209388947757e-06,791,1.31452368990539e-11,1.02648349156403,"AMPHIP",0.294186975195164,0.0012006289153809,2.57825555732247e-07,8.76400308209445e-05
"469","ATLANTIC HERRING","2000s","FALL",0.0176753662729923,791,4.4214023332729e-05,0.376193767266453,"COPEPO",0.294186975195164,6.0082083040102,0.000472848234648294,0.160730513080875
"470","ATLANTIC HERRING","2000s","FALL",2.54471309764634e-05,791,5.33224828427772e-10,0.907436734983221,"CRAFAM",0.294186975195164,0.00864998559490328,1.64208992121907e-06,0.000558179001680719
"471","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"CRUEGG",0.294186975195164,0,0,0
"472","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"CRULAR",0.294186975195164,0,0,0
"473","ATLANTIC HERRING","2000s","FALL",0.0259787301127651,791,0.000113751694412696,0.41054523806792,"CRUSHR",0.294186975195164,8.83068670716326,0.00075843905977784,0.257808510820266
"474","ATLANTIC HERRING","2000s","FALL",0.00236015146596803,791,1.52948146019309e-06,0.524001141647769,"CRUSTA",0.294186975195164,0.802262392616907,8.7945548611467e-05,0.0298944399401515
"475","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"CTENOP",0.294186975195164,0,0,0
"476","ATLANTIC HERRING","2000s","FALL",1.69876896589159e-05,791,3.03605397262373e-10,1.02570016523155,"CUMACE",0.294186975195164,0.00577445335492717,1.2390718708777e-06,0.000421185156159853
"477","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"CYCFAM",0.294186975195164,0,0,0
"478","ATLANTIC HERRING","2000s","FALL",8.46635142464061e-05,791,4.57210557870984e-09,0.798659816228528,"DECAPO",0.294186975195164,0.0287788112271932,4.80839214683282e-06,0.00163446806019978
"479","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"ANALUP",0.294186975195164,0,0,0
"480","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"DECCRA",0.294186975195164,0,0,0
"481","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"DECLAR",0.294186975195164,0,0,0
"482","ATLANTIC HERRING","2000s","FALL",0.00095529437622004,791,4.1925340597728e-07,0.677799241739273,"DECSHR",0.294186975195164,0.324723545488815,4.60447430381878e-05,0.0156515233237779
"483","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"ECHIN1",0.294186975195164,0,0,0
"484","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"EMPTY",0.294186975195164,0,0,0
"485","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"ENGFAM",0.294186975195164,0,0,0
"486","ATLANTIC HERRING","2000s","FALL",0.0477014280974753,791,0.000704945337859929,0.556604021851231,"EUPFAM",0.294186975195164,16.2146635029746,0.00188807601501703,0.64179456407425
"487","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"FISEGG",0.294186975195164,0,0,0
"488","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"FISLAR",0.294186975195164,0,0,0
"489","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"FISSCA",0.294186975195164,0,0,0
"490","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"ANCMIT",0.294186975195164,0,0,0
"491","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"GADFAM",0.294186975195164,0,0,0
"492","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"GADORD",0.294186975195164,0,0,0
"493","ATLANTIC HERRING","2000s","FALL",0.0144169292497123,791,0.000125840624413701,0.778104030812704,"GAMMAR",0.294186975195164,4.90060079653359,0.000797723132911605,0.271161948071424
"494","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"GASACU",0.294186975195164,0,0,0
"495","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"GASTRO",0.294186975195164,0,0,0
"496","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"GOBFAM",0.294186975195164,0,0,0
"497","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"HYDROZ",0.294186975195164,0,0,0
"498","ATLANTIC HERRING","2000s","FALL",0.0137652571178866,791,4.02445424216032e-05,0.460860162936419,"HYPFAM",0.294186975195164,4.67908448657684,0.000451123292055688,0.153345773298227
"499","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"ISOPOD",0.294186975195164,0,0,0
"500","ATLANTIC HERRING","2000s","FALL",0.000445380366991965,791,1.10060237220334e-07,0.744876295005455,"LARVAC",0.294186975195164,0.15139363892521,2.3591577191628e-05,0.00801924598326533
"501","ATLANTIC HERRING","2000s","FALL",2.64907041710818e-05,791,7.39408294614459e-10,1.02647566125969,"ANTHOZ",0.294186975195164,0.00900471686535672,1.93367691724876e-06,0.00065729521708633
"502","ATLANTIC HERRING","2000s","FALL",2.4724657226343e-05,791,6.44047819282751e-10,1.02642867817918,"LOLISP",0.294186975195164,0.00840440240766628,1.80468251639865e-06,0.000613447456401295
"503","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"MACAME",0.294186975195164,0,0,0
"504","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"MAUWEI",0.294186975195164,0,0,0
"505","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"MENMEN",0.294186975195164,0,0,0
"506","ATLANTIC HERRING","2000s","FALL",0.00428672655346197,791,1.5392942108992e-05,0.915240093693763,"MERBIL",0.294186975195164,1.45714355661672,0.000278998951998285,0.0948372890448995
"507","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"MISC",0.294186975195164,0,0,0
"508","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"MYCFAM",0.294186975195164,0,0,0
"509","ATLANTIC HERRING","2000s","FALL",0.000163070165110837,791,8.76515425986872e-09,0.574123430179608,"MYSIDA",0.294186975195164,0.0554307902321832,6.65765882544296e-06,0.002263070559472
"510","ATLANTIC HERRING","2000s","FALL",7.94721125132453e-05,791,6.65396395121861e-09,1.02642084745668,"OSTEIC",0.294186975195164,0.0270141505960702,5.80072097668891e-06,0.00197178035256003
"511","ATLANTIC HERRING","2000s","FALL",0.0554175196714417,791,0.000484184946860263,0.39706221185505,"AR",0.294186975195164,18.8375163906144,0.00156475877439603,0.531892607875643
"512","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"OSTRAC",0.294186975195164,0,0,0
"513","ATLANTIC HERRING","2000s","FALL",0.000308419304738591,791,8.93527734921002e-08,0.969197901020397,"OTHER",0.294186975195164,0.104837851687344,2.1256696541892e-05,0.00722557364335735
"514","ATLANTIC HERRING","2000s","FALL",0.00021508940730709,791,4.50768311418415e-08,0.987092077292293,"OTHFIS",0.294186975195164,0.07311316456631,1.50979659955485e-05,0.00513209872243068
"515","ATLANTIC HERRING","2000s","FALL",0.109877151753157,791,0.00394082781359604,0.571329089274144,"PANFAM",0.294186975195164,37.3494277509276,0.00446411612887887,1.51744179901825
"516","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"PECFA1",0.294186975195164,0,0,0
"517","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"PLANKT",0.294186975195164,0,0,0
"518","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"PLATYH",0.294186975195164,0,0,0
"519","ATLANTIC HERRING","2000s","FALL",1.92659666698777e-06,791,3.91068123390495e-12,1.02644433944497,"POLYCH",0.294186975195164,0.000654888499298671,1.40626757320082e-07,4.78018298487858e-05
"520","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"PTERO",0.294186975195164,0,0,0
"521","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"PYCNOG",0.294186975195164,0,0,0
"522","ATLANTIC HERRING","2000s","FALL",9.53665350158944e-06,791,9.57907646802983e-11,1.02627988423439,"ARTHRO",0.294186975195164,0.00324169807152842,6.95990920353967e-07,0.000236581147038289
"523","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"SCIFAM",0.294186975195164,0,0,0
"524","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"SCYPHO",0.294186975195164,0,0,0
"525","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"TRIFA1",0.294186975195164,0,0,0
"526","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"UNOBS",0.294186975195164,0,0,0
"527","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"UROCHU",0.294186975195164,0,0,0
"528","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"UROPSP",0.294186975195164,0,0,0
"529","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"UROREG",0.294186975195164,0,0,0
"530","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"WORMS",0.294186975195164,0,0,0
"531","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"ATHFAM",0.294186975195164,0,0,0
"532","ATLANTIC HERRING","2000s","FALL",0,791,0,0,"BOTFAM",0.294186975195164,0,0,0
"533","ATLANTIC HERRING","2000s","SPRING",0.00243566409142074,1557,5.59504403096278e-06,0.971145631374732,"AMMOSP",0.496404873817245,0.490660793213213,0.000119891237705335,0.0241519058391585
"534","ATLANTIC HERRING","2000s","SPRING",5.5596417032231e-05,1557,3.11780687932903e-09,1.00433315895978,"BRETYR",0.496404873817245,0.0111998128875542,2.83015547926468e-06,0.00057013047787009
"535","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"BRYOZO",0.496404873817245,0,0,0
"536","ATLANTIC HERRING","2000s","SPRING",7.0048245729246e-07,1557,4.95513321154506e-13,1.00491748733723,"CAPFA1",0.496404873817245,0.000141111115994068,3.5679056107371e-08,7.18749109633167e-06
"537","ATLANTIC HERRING","2000s","SPRING",8.47583773323877e-05,1557,7.25543997100182e-09,1.00496108030908,"CENSTR",0.496404873817245,0.0170744450352822,4.3173530661456e-06,0.000869724149351333
"538","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"CEPCHO",0.496404873817245,0,0,0
"539","ATLANTIC HERRING","2000s","SPRING",4.92526727783761e-05,1557,2.44935979482628e-09,1.00483901522205,"CEPHAL",0.496404873817245,0.00992187534333291,2.50848773416638e-06,0.00050533100428218
"540","ATLANTIC HERRING","2000s","SPRING",6.0994509968741e-05,1557,3.75453224806996e-09,1.00458611893122,"CHAETO",0.496404873817245,0.0122872504251835,3.10572936817367e-06,0.000625644414868712
"541","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"CIRRIP",0.496404873817245,0,0,0
"542","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"CLUFAM",0.496404873817245,0,0,0
"543","ATLANTIC HERRING","2000s","SPRING",0.0237971681373394,1557,0.000545016043191412,0.98102339446457,"CLUHAR",0.496404873817245,4.79390299985258,0.00118328765217958,0.238371481544965
"544","ATLANTIC HERRING","2000s","SPRING",0.00539369637048974,1557,2.34625855342701e-05,0.898051907263598,"AMPHIP",0.496404873817245,1.08655185615189,0.00024551250857564,0.0494581180655424
"545","ATLANTIC HERRING","2000s","SPRING",0.112603995299153,1557,0.000675274409761351,0.230773717452902,"COPEPO",0.496404873817245,22.6839020401337,0.00131712148897812,0.265332102573801
"546","ATLANTIC HERRING","2000s","SPRING",0.00139421465962928,1557,3.3897669899017e-07,0.41759498858824,"CRAFAM",0.496404873817245,0.280862403486911,2.95100953297624e-05,0.00594476341516072
"547","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"CRUEGG",0.496404873817245,0,0,0
"548","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"CRULAR",0.496404873817245,0,0,0
"549","ATLANTIC HERRING","2000s","SPRING",0.0200588358469894,1557,6.33615154933316e-05,0.396832336258692,"CRUSHR",0.496404873817245,4.04082169716452,0.000403458126503323,0.0812760203985947
"550","ATLANTIC HERRING","2000s","SPRING",0.00418087673559985,1557,2.29855416598516e-06,0.362626892011924,"CRUSTA",0.496404873817245,0.842231202012546,7.68445480342119e-05,0.0154802162684854
"551","ATLANTIC HERRING","2000s","SPRING",6.86472808146611e-06,1557,4.7590750918393e-11,1.0049349247529,"CTENOP",0.496404873817245,0.00138288893674187,3.49660817091877e-07,7.04386349801648e-05
"552","ATLANTIC HERRING","2000s","SPRING",9.78064551050445e-05,1557,7.91228645823456e-09,0.909459748363367,"CUMACE",0.496404873817245,0.0197029602777536,4.50854792461255e-06,0.00090824006016355
"553","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"CYCFAM",0.496404873817245,0,0,0
"554","ATLANTIC HERRING","2000s","SPRING",0.000130027056134913,1557,1.70731318972767e-08,1.00490004961898,"DECAPO",0.496404873817245,0.0261937509063989,6.62280986636942e-06,0.00133415488358151
"555","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"ANALUP",0.496404873817245,0,0,0
"556","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"DECCRA",0.496404873817245,0,0,0
"557","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"DECLAR",0.496404873817245,0,0,0
"558","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"DECSHR",0.496404873817245,0,0,0
"559","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"ECHIN1",0.496404873817245,0,0,0
"560","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"EMPTY",0.496404873817245,0,0,0
"561","ATLANTIC HERRING","2000s","SPRING",3.85265351510853e-05,1557,1.49929193300907e-09,1.00503954289359,"ENGFAM",0.496404873817245,0.00776111137967374,1.96258642934198e-06,0.000395360024217755
"562","ATLANTIC HERRING","2000s","SPRING",0.131232460786746,1557,0.00189750049231518,0.331932422961999,"EUPFAM",0.496404873817245,26.4365778235811,0.00220788596104841,0.444775238419851
"563","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"FISEGG",0.496404873817245,0,0,0
"564","ATLANTIC HERRING","2000s","SPRING",0.00632146316678272,1557,1.1857294735219e-05,0.544722351310307,"FISLAR",0.496404873817245,1.27344905342529,0.000174533379075779,0.0351594813591686
"565","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"FISSCA",0.496404873817245,0,0,0
"566","ATLANTIC HERRING","2000s","SPRING",0.00314915898324971,1557,5.20280948391989e-06,0.72430982343127,"ANCMIT",0.496404873817245,0.634393244174532,0.000115612462341801,0.0232899531087934
"567","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"GADFAM",0.496404873817245,0,0,0
"568","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"GADORD",0.496404873817245,0,0,0
"569","ATLANTIC HERRING","2000s","SPRING",0.0135049921698277,1557,3.71633734411924e-05,0.451401739167974,"GAMMAR",0.496404873817245,2.72055994655679,0.000308989167391094,0.0622453935665527
"570","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"GASACU",0.496404873817245,0,0,0
"571","ATLANTIC HERRING","2000s","SPRING",9.72795012564904e-05,1557,6.40250879922518e-09,0.822533806457821,"GASTRO",0.496404873817245,0.0195968062336762,4.05565292087227e-06,0.000817005056716141
"572","ATLANTIC HERRING","2000s","SPRING",1.68553591285998e-05,1557,2.86958911265695e-10,1.00501338937938,"GOBFAM",0.496404873817245,0.00339548622860726,8.58609219206022e-07,0.000172965509505075
"573","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"HYDROZ",0.496404873817245,0,0,0
"574","ATLANTIC HERRING","2000s","SPRING",0.00206538406402932,1557,5.2042045850953e-07,0.349282123490099,"HYPFAM",0.496404873817245,0.41606844996242,3.6564772013083e-05,0.00736591720623285
"575","ATLANTIC HERRING","2000s","SPRING",1.18206414668103e-05,1557,1.20213395838634e-10,0.927545852514715,"ISOPOD",0.496404873817245,0.0023812500823999,5.55727799258487e-07,0.000111950512287492
"576","ATLANTIC HERRING","2000s","SPRING",9.91839379372543e-05,1557,5.03506162809774e-09,0.715419952383716,"LARVAC",0.496404873817245,0.0199804520802851,3.59656641655488e-06,0.00072452278497954
"577","ATLANTIC HERRING","2000s","SPRING",6.69909724344989e-06,1557,4.46802246610165e-11,0.997795157913773,"ANTHOZ",0.496404873817245,0.00134952285861645,3.3879997020356e-07,6.82507340426096e-05
"578","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"LOLISP",0.496404873817245,0,0,0
"579","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"MACAME",0.496404873817245,0,0,0
"580","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"MAUWEI",0.496404873817245,0,0,0
"581","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"MENMEN",0.496404873817245,0,0,0
"582","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"MERBIL",0.496404873817245,0,0,0
"583","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"MISC",0.496404873817245,0,0,0
"584","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"MYCFAM",0.496404873817245,0,0,0
"585","ATLANTIC HERRING","2000s","SPRING",0.0104722090057134,1557,1.80178481358738e-05,0.40533411686372,"MYSIDA",0.496404873817245,2.10961043254559,0.00021514791933822,0.0433412181640723
"586","ATLANTIC HERRING","2000s","SPRING",0.000331463498476028,1557,4.95720623780961e-08,0.67171150032955,"OSTEIC",0.496404873817245,0.0667728130723508,1.12850680728156e-05,0.00227335964412193
"587","ATLANTIC HERRING","2000s","SPRING",0.152801254600853,1557,0.000485631649298517,0.144220358631589,"AR",0.496404873817245,30.7815782358954,0.00111696401217408,0.225010686052469
"588","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"OSTRAC",0.496404873817245,0,0,0
"589","ATLANTIC HERRING","2000s","SPRING",0.00011900171468324,1557,5.39858758613859e-09,0.617428762194787,"OTHER",0.496404873817245,0.0239727127915049,3.72413799663143e-06,0.000750221884002392
"590","ATLANTIC HERRING","2000s","SPRING",0.000161242305638008,1557,1.23809796100719e-08,0.69007851239079,"OTHFIS",0.496404873817245,0.0324820150128845,5.63979338185691e-06,0.00113612772140775
"591","ATLANTIC HERRING","2000s","SPRING",0.00361213710769909,1557,1.84067904467999e-06,0.375599328672878,"PANFAM",0.496404873817245,0.727659476814267,6.87661520874145e-05,0.0138528358028836
"592","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"PECFA1",0.496404873817245,0,0,0
"593","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"PLANKT",0.496404873817245,0,0,0
"594","ATLANTIC HERRING","2000s","SPRING",2.45168860052361e-06,1557,6.07151278656559e-12,1.00503954289359,"PLATYH",0.496404873817245,0.000493888905979238,1.24891863685398e-07,2.51592742684025e-05
"595","ATLANTIC HERRING","2000s","SPRING",0.000787163583649422,1557,3.47225158028843e-07,0.748584099084143,"POLYCH",0.496404873817245,0.158572895869516,2.98669779620459e-05,0.00601665687372796
"596","ATLANTIC HERRING","2000s","SPRING",0.000337921788575702,1557,7.20029351238511e-08,0.794070212683257,"PTERO",0.496404873817245,0.0680738257014192,1.36006852299938e-05,0.0027398371666675
"597","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"PYCNOG",0.496404873817245,0,0,0
"598","ATLANTIC HERRING","2000s","SPRING",1.26086842312643e-06,1557,1.60540744378436e-12,1.00490004961899,"ARTHRO",0.496404873817245,0.000254000008789322,6.42211865829769e-08,1.29372594771542e-05
"599","ATLANTIC HERRING","2000s","SPRING",1.49290323710456e-05,1557,2.25092904575568e-10,1.00496108030909,"SCIFAM",0.496404873817245,0.00300743065962357,7.60442869605192e-07,0.000153190049033474
"600","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"SCYPHO",0.496404873817245,0,0,0
"601","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"TRIFA1",0.496404873817245,0,0,0
"602","ATLANTIC HERRING","2000s","SPRING",0.000341363743310463,1557,9.99013035605523e-08,0.925908743720712,"UNOBS",0.496404873817245,0.0687672022003834,1.60203229601367e-05,0.00322726947399688
"603","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"UROCHU",0.496404873817245,0,0,0
"604","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"UROPSP",0.496404873817245,0,0,0
"605","ATLANTIC HERRING","2000s","SPRING",0.00052819879692138,1557,1.70577360613332e-07,0.781921738730035,"UROREG",0.496404873817245,0.106404837015327,2.0933718723876e-05,0.00421706551003423
"606","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"WORMS",0.496404873817245,0,0,0
"607","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"ATHFAM",0.496404873817245,0,0,0
"608","ATLANTIC HERRING","2000s","SPRING",0,1557,0,0,"BOTFAM",0.496404873817245,0,0,0
"609","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"AMMOSP",0.157632254844523,0,0,0
"610","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"BRETYR",0.157632254844523,0,0,0
"611","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"BRYOZO",0.157632254844523,0,0,0
"612","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"CAPFA1",0.157632254844523,0,0,0
"613","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"CENSTR",0.157632254844523,0,0,0
